Congress,Majority, votenum, min_vote,maj_vote,if_partisan,case_num,bill_num,vote_name, bill_name,more,more1 
113, dem, 483, 6, 1, 1,0, PN1347, Cloture Motion Agreed to, Salvador Mendoza; Jr.; of Washington; to be United States District Judge for the Eastern District of Washington, On the Cloture Motion, nan
113, dem, 484, 6, 1, 1,0, PN1348, Cloture Motion Agreed to, Staci Michelle Yandle; of Illinois; to be United States District Judge for the Southern District of Illinois, On the Cloture Motion, nan
113, dem, 485, 6, 1, 1,0, PN1400, Cloture Motion Agreed to, Darrin P. Gayles; of Florida; to be United States District Judge for the Southern District of Florida, On the Cloture Motion, nan
113, dem, 486, 1, 1, 0,1, PN1347, Nomination Confirmed, Salvador Mendoza; Jr.; of Washington; to be United States District Judge for the Eastern District of Washington, On the Nomination, nan
113, dem, 487, 6, 1, 1,0, PN1348, Nomination Confirmed, Staci Michelle Yandle; of Illinois; to be United States District Judge for the Southern District of Illinois, On the Nomination, nan
113, dem, 488, 1, 1, 0,1, PN1400, Nomination Confirmed, Darrin P. Gayles; of Florida; to be United States District Judge for the Southern District of Florida, On the Nomination, nan
113, dem, 489, 6, 1, 1,0, PN1244, Cloture Motion Agreed to, Peter Joseph Kadzik; of New York; to be an Assistant Attorney General, On the Cloture Motion, nan
113, dem, 490, 6, 1, 1,0, PN1244, Nomination Confirmed, Peter Joseph Kadzik; of New York; to be an Assistant Attorney General, On the Nomination, nan
113, dem, 491, 1, 1, 0,1, HR4660, Cloture Motion Agreed to, A bill making appropriations for the Departments of Commerce and Justice; Science; and Related Agencies for the fiscal year ending September 30; 2015; and for other purposes., On the Cloture Motion, nan
113, dem, 492, 6, 1, 1,0, PN1349, Nomination Confirmed, Gustavo Velasquez Aguilar; of the District of Columbia; to be an Assistant Secretary of Housing and Urban Development, On the Nomination, nan
113, dem, 493, 6, 1, 1,0, PN1399, Cloture Motion Agreed to, Paul G. Byron; of Florida; to be United States District Judge for the Middle District of Florida, On the Cloture Motion, nan
113, dem, 494, 6, 1, 1,0, PN1401, Cloture Motion Agreed to, Carlos Eduardo Mendoza; of Florida; to be United States District Judge for the Middle District of Florida, On the Cloture Motion, nan
113, dem, 495, 6, 1, 1,0, PN1398, Cloture Motion Agreed to, Beth Bloom; of Florida; to be United States District Judge for the Southern District of Florida, On the Cloture Motion, nan
113, dem, 496, 6, 1, 1,0, PN1717, Cloture Motion Agreed to, Geoffrey W. Crawford; of Vermont; to be United States District Judge for the District of Vermont, On the Cloture Motion, nan
113, dem, 497, 1, 1, 0,1, PN1399, Nomination Confirmed, Paul G. Byron; of Florida; to be United States District Judge for the Middle District of Florida, On the Nomination, nan
113, dem, 498, 1, 1, 0,1, PN1401, Nomination Confirmed, Carlos Eduardo Mendoza; of Florida; to be United States District Judge for the Middle District of Florida, On the Nomination, nan
113, dem, 499, 1, 1, 0,1, PN1398, Nomination Confirmed, Beth Bloom; of Florida; to be United States District Judge for the Southern District of Florida, On the Nomination, nan
113, dem, 500, 1, 1, 0,1, PN1717, Nomination Confirmed, Geoffrey W. Crawford; of Vermont; to be United States District Judge for the District of Vermont, On the Nomination, nan
113, dem, 501, 6, 1, 1,0, PN1298, Cloture Motion Agreed to, Leon Rodriguez; of Maryland; to be Director of the United States Citizenship and Immigration Services; Department of Homeland Security, On the Cloture Motion, nan
113, dem, 502, 6, 1, 1,0, PN1298, Nomination Confirmed, Leon Rodriguez; of Maryland; to be Director of the United States Citizenship and Immigration Services; Department of Homeland Security, On the Nomination, nan
113, dem, 503, 1, 6, 1,0, HR803, Amendment Rejected, To make the appointment and certification of a new local board permissible instead of required., On the Amendment, nan
113, dem, 504, 1, 6, 1,0, HR803, Amendment Rejected, To require that evaluation reports are due every fourth year; to establish a reservation of funds in a fiscal year in which a report is due; and to establish a reduction in funds if a report is not submitted., On the Amendment, nan
113, dem, 505, 1, 1, 0,1, HR803, Bill Passed, An act to amend the Workforce Investment Act of 1998 to strengthen the United States workforce development system through innovation in; and alignment and improvement of; employment; training; and education programs in the United States; and to promote individual and national economic growth; and for other purposes., On Passage of the Bill, nan
113, dem, 506, 6, 1, 1,0, PN1397, Cloture Motion Agreed to, Cheryl Ann Krause; of New Jersey; to be United States Circuit Judge for the Third Circuit, On the Cloture Motion, nan
113, dem, 507, 1, 1, 0,1, PN1704, Nomination Confirmed, Stuart E. Jones; of Virginia; to be Ambassador to the Republic of Iraq, On the Nomination, nan
113, dem, 508, 1, 1, 0,1, PN1397, Nomination Confirmed, Cheryl Ann Krause; of New Jersey; to be United States Circuit Judge for the Third Circuit, On the Nomination, nan
113, dem, 509, 1, 1, 0,1, S2363, Cloture on the Motion to Proceed Agreed to, A bill to protect and enhance opportunities for recreational hunting; fishing; and shooting; and for other purposes., On Cloture on the Motion to Proceed, nan
113, dem, 510, 6, 1, 1,2, PN1736, Nomination Confirmed, Julian Castro; of Texas; to be Secretary of Housing and Urban Development, On the Nomination, nan
113, dem, 511, 6, 1, 1,0, S2363, Cloture Motion Rejected, A bill to protect and enhance opportunities for recreational hunting; fishing; and shooting; and for other purposes., On the Cloture Motion, nan
113, dem, 512, 1, 1, 0,1, PN1737, Nomination Confirmed, Shaun L. S. Donovan; of New York; to be Director of the Office of Management and Budget, On the Nomination, nan
113, dem, 513, 6, 1, 1,0, PN1368, Cloture Motion Agreed to, Norman C. Bay; of New Mexico; to be a Member of the Federal Energy Regulatory Commission for the term expiring June 30; 2018, On the Cloture Motion, nan
113, dem, 514, 1, 1, 0,1, PN1643, Cloture Motion Agreed to, Cheryl A. LaFleur; of Massachusetts; to be a Member of the Federal Energy Regulatory Commission for the term expiring June 30; 2019, On the Cloture Motion, nan
113, dem, 515, 6, 1, 1,0, PN1368, Nomination Confirmed, Norman C. Bay; of New Mexico; to be a Member of the Federal Energy Regulatory Commission for the term expiring June 30; 2018, On the Nomination, nan
113, dem, 516, 1, 1, 0,1, PN1643, Nomination Confirmed, Cheryl A. LaFleur; of Massachusetts; to be a Member of the Federal Energy Regulatory Commission for the term expiring June 30; 2019, On the Nomination, nan
113, dem, 517, 6, 1, 1,0, PN1225, Cloture Motion Agreed to, Ronnie L. White; of Missouri; to be United States District Judge for the Eastern District of Missouri, On the Cloture Motion, nan
113, dem, 518, 6, 1, 1,0, PN1225, Nomination Confirmed, Ronnie L. White; of Missouri; to be United States District Judge for the Eastern District of Missouri, On the Nomination, nan
113, dem, 519, 6, 1, 1,0, S2578, Cloture on the Motion to Proceed Rejected, A bill to ensure that employers cannot interfere in their employees' birth control and other health care decisions., On Cloture on the Motion to Proceed, nan
113, dem, 520, 1, 6, 1,0, S2244, Motion Rejected, To allow the Secretary to extend the deadline for collecting terrorism loss risk-spreading premiums if the mandatory recoupment is more than $1;000;000;000., On the Motion, nan
113, dem, 521, 1, 1, 0,1, S2244, Amendment Agreed to, To establish the Advisory Committee on Risk-Sharing Mechanisms., On the Amendment, nan
113, dem, 522, 1, 1, 0,1, S2244, Bill Passed, A bill to extend the termination date of the Terrorism Insurance Program established under the Terrorism Risk Insurance Act of 2002; and for other purposes., On Passage of the Bill, nan
113, dem, 523, 6, 1, 1,2, PN1187, Cloture Motion Agreed to, Julie E. Carnes; of Georgia; to be United States Circuit Judge for the Eleventh Circuit, On the Cloture Motion, nan
113, dem, 524, 1, 1, 0,1, PN1187, Nomination Confirmed, Julie E. Carnes; of Georgia; to be United States Circuit Judge for the Eleventh Circuit, On the Nomination, nan
113, dem, 525, 6, 1, 1,0, PN1551, Cloture Motion Agreed to, Andre Birotte; Jr.; of California; to be United States District Judge for the Central District of California, On the Cloture Motion, nan
113, dem, 526, 6, 1, 1,0, PN1476, Cloture Motion Agreed to, Robin L. Rosenberg; of Florida; to be United States District Judge for the Southern District of Florida, On the Cloture Motion, nan
113, dem, 527, 6, 1, 1,0, PN1516, Cloture Motion Agreed to, John W. deGravelles; of Louisiana; to be United States District Judge for the Middle District of Louisiana, On the Cloture Motion, nan
113, dem, 528, 1, 1, 0,1, PN1551, Nomination Confirmed, Andre Birotte; Jr.; of California; to be United States District Judge for the Central District of California, On the Nomination, nan
113, dem, 529, 1, 1, 0,1, PN1476, Nomination Confirmed, Robin L. Rosenberg; of Florida; to be United States District Judge for the Southern District of Florida, On the Nomination, nan
113, dem, 530, 1, 1, 0,1, PN1516, Nomination Confirmed, John W. deGravelles; of Louisiana; to be United States District Judge for the Middle District of Louisiana, On the Nomination, nan
113, dem, 531, 1, 1, 0,1, S2569, Cloture Motion Agreed to, A bill to provide an incentive for businesses to bring jobs back to America., On the Cloture Motion, nan
113, dem, 532, 6, 1, 1,0, PN1696, Cloture Motion Agreed to, Pamela Harris; of Maryland; to be United States Circuit Judge for the Fourth Circuit, On the Cloture Motion, nan
113, dem, 533, 6, 1, 1,0, PN1696, Nomination Confirmed, Pamela Harris; of Maryland; to be United States Circuit Judge for the Fourth Circuit, On the Nomination, nan
113, dem, 534, 1, 1, 0,1, PN1833, Nomination Confirmed, Robert Alan McDonald; of Ohio; to be Secretary of Veterans Affairs, On the Nomination, nan
113, dem, 535, 6, 1, 1,2, HR5021, Amendment Agreed to, To modify the provisions relating to revenue., On the Amendment, nan
113, dem, 536, 6, 1, 1,2, HR5021, Amendment Agreed to, In the nature of a substitute., On the Amendment, nan
113, dem, 537, 1, 6, 1,0, HR5021, Amendment Rejected, To empower States with authority for most taxing and spending for highway programs and mass transit programs., On the Amendment, nan
113, dem, 538, 1, 6, 1,0, HR5021, Amendment Rejected, To ease Federal burdens on State and local governments recovering from catastrophic events., On the Amendment, nan
113, dem, 539, 1, 1, 0,1, HR5021, Bill Passed, A bill to provide an extension of Federal-aid highway; highway safety; motor carrier safety; transit; and other programs funded out of the Highway Trust Fund; and for other purposes., On Passage of the Bill, nan
113, dem, 540, 6, 1, 1,0, S2569, Cloture Motion Rejected, A bill to provide an incentive for businesses to bring jobs back to America., On the Cloture Motion, nan
113, dem, 541, 6, 1, 1,2, S2648, Cloture Motion Agreed to, A bill making emergency supplemental appropriations for the fiscal year ending September 30; 2014; and for other purposes., On the Cloture Motion, nan
113, dem, 542, 1, 6, 1,0, S2648, Motion to Table Failed, Of a perfecting nature., On the Motion to Table, nan
113, dem, 543, 6, 1, 1,0, S2648, Motion Rejected, A bill making emergency supplemental appropriations for the fiscal year ending September 30; 2014; and for other purposes., On the Motion, nan
113, dem, 544, 1, 1, 0,1, HR3230, Motion Agreed to, To improve the access of veterans to medical services from the Department of Veterans Affairs; and for other purposes., On the Motion, nan
113, dem, 545, 1, 1, 0,1, HR3230, Conference Report Agreed to, To improve the access of veterans to medical services from the Department of Veterans Affairs; and for other purposes., On the Conference Report, nan
113, dem, 546, 1, 1, 0,1, HR5021, Motion Agreed to, A bill to provide an extension of Federal-aid highway; highway safety; motor carrier safety; transit; and other programs funded out of the Highway Trust Fund; and for other purposes., On the Motion, nan
113, dem, 547, 6, 1, 1,0, PN1180, Cloture Motion Agreed to, Jill A. Pryor; of Georgia; to be United States Circuit Judge for the Eleventh Circuit, On the Cloture Motion, nan
113, dem, 548, 1, 1, 0,1, PN1180, Nomination Confirmed, Jill A. Pryor; of Georgia; to be United States Circuit Judge for the Eleventh Circuit, On the Nomination, nan
113, dem, 549, 6, 1, 1,0, PN1263, Nomination Confirmed, Henry J. Aaron; of the District of Columbia; to be a Member of the Social Security Advisory Board for a term expiring September 30; 2014, On the Nomination, nan
113, dem, 550, 1, 1, 0,1, SJRES19, Cloture on the Motion to Proceed Agreed to, A joint resolution proposing an amendment to the Constitution of the United States relating to contributions and expenditures intended to affect elections., On Cloture on the Motion to Proceed, nan
