State,District,Party,Margin,Lean,Minority,Nat_Margin,Year,Fresh,Calculated_C6,Year1,Midterm,Avg_Def,DefxParty,DefxLean,DefxMin,DefxNat_Margin,DefxYear1,DefxFresh,DefxMid,Has_Pres,DefxHas_Pres,Avg_Def_Adj,Abs_lean
TX,23,0,36.85247861,10.2333347,0,-8,2006,0,3.330324956,4,1,7.1786311,0,-38.4970788,0,30.09543217,-15.04771609,0,-3.761929022,1,-3.761929022,-3.761929022,10.2333347
TX,23,0,37.51807365,10.2333347,0,-8,2006,0,3.423043892,4,1,7.1786311,0,-38.4970788,0,30.09543217,-15.04771609,0,-3.761929022,1,-3.761929022,-3.761929022,10.2333347
TX,23,0,39.85184764,10.2333347,0,2.6,2004,0,2.23150537,2,0,7.9391892,0,-42.12756067,0,-10.70341789,-8.233398379,0,0,1,-4.11669919,-4.11669919,10.2333347
TN,4,1,11.2671485,-10.2333377,1,-2.6,2004,1,0.463776658,2,0,21.1814346,8.663503475,-88.65655672,8.663503475,-22.52510903,17.32700695,8.663503475,0,0,0,8.663503475,10.2333377
TN,4,1,32.89202912,-10.2333377,1,8,2006,0,0.674756875,4,1,25.4852321,12.05200866,-123.3322746,12.05200866,96.41606932,48.20803466,0,12.05200866,0,0,12.05200866,10.2333377
CA,49,0,16.32522267,10.23337,0,-1.2,2012,0,-0.203461028,10,0,12.3645634,0,-39.63320679,0,4.647525512,-38.72937927,0,0,0,0,-3.872937927,10.23337
WA,10,0,-17.11641171,-10.23344,0,-1.2,2012,0,-1.517303241,10,0,14.0900196,0,21.9761254,0,2.576978072,-21.47481727,0,0,0,0,-2.147481727,10.23344
NY,24,1,-10.44652119,10.26684,1,-5.7,2014,1,-0.847734808,12,1,28.0804694,10.73517029,110.2162757,10.73517029,-61.19047065,128.8220435,10.73517029,10.73517029,1,10.73517029,10.73517029,10.26684
FL,12,0,14.92528538,10.28,1,-10.6,2008,0,0.070228343,6,0,10.5960265,0,-46.57599137,-4.53073846,48.02582768,-27.18443076,0,0,1,-4.53073846,-4.53073846,10.28
FL,15,0,29.45680213,10.28,1,6.8,2010,1,0.30962114,8,1,16.9615619,0,-2.082121709,-0.202541022,-1.377278952,-1.620328178,-0.202541022,-0.202541022,0,0,-0.202541022,10.28
WA,6,1,25.96638281,10.30007,1,-5.7,2014,1,0.67762385,12,1,18.5714286,1.22612949,12.62921958,1.22612949,-6.988938093,14.71355388,1.22612949,1.22612949,1,1.22612949,1.22612949,10.30007
MI,3,0,11.2383343,10.33,0,-8.6,2018,0,-0.035052856,16,1,35.8208955,0,301.5740698,0,-251.0684414,467.1040771,0,29.19400482,1,29.19400482,29.19400482,10.33
MI,3,0,21.94879734,10.33,0,1.1,2016,0,0.039356367,14,0,26.5506808,0,189.3733517,0,20.16560377,256.6531389,0,0,0,0,18.33236706,10.33
CO,3,0,12.28865908,10.36662,0,-1.2,2012,1,-0.094472344,10,0,16.7814652,0,5.639066768,0,-0.652756648,5.439638732,0.543963873,0,0,0,0.543963873,10.36662
AZ,5,1,-8.775029446,-10.38,0,-6.8,2010,0,-0.353000117,8,1,22.8834356,15.94171745,-165.4750271,0,-108.4036787,127.5337396,0,15.94171745,1,15.94171745,15.94171745,10.38
AZ,5,1,9.583221871,-10.38,0,10.6,2008,1,0.019614284,6,0,13.0718954,7.38529549,-76.65936719,0,78.28413219,44.31177294,7.38529549,0,0,0,7.38529549,10.38
KY,3,1,25.49942595,10.39,1,8.6,2018,0,-0.395010291,16,1,13.6869119,-1.959400486,-20.35817105,-1.959400486,-16.85084418,-31.35040778,0,-1.959400486,0,0,-1.959400486,10.39
KY,3,1,26.9983916,10.39,1,-1.1,2016,0,0.377531873,14,0,11.9258662,-2.233992065,-23.21117755,-2.233992065,2.457391271,-31.27588891,0,0,1,-2.233992065,-2.233992065,10.39
DE,0,0,18.40806694,-10.4333323,0,-8,2006,0,1.240919449,4,1,16.2650602,0,-55.55227865,0,-42.59600063,21.29800031,0,5.324500078,1,5.324500078,5.324500078,10.4333323
DE,0,0,39.39445857,-10.4333323,0,2.6,2004,0,1.761080561,2,0,18.159204,0,-63.67791989,0,15.86862059,12.20663122,0,0,1,6.10331561,6.10331561,10.4333323
NY,22,1,23.21042724,10.4333343,1,-2.6,2004,0,0.187735729,2,0,10.5683837,-1.949547425,-20.34028002,-1.949547425,5.068823306,-3.899094851,0,0,0,0,-1.949547425,10.4333343
NM,3,1,37.35599755,10.4333343,1,-2.6,2004,0,1.380105967,2,0,11.6872428,-0.830688325,-8.666848999,-0.830688325,2.159789646,-1.661376651,0,0,0,0,-0.830688325,10.4333343
NM,3,1,49.2846434,10.4333343,1,8,2006,0,1.522369698,4,1,12.3938879,-1.039335535,-10.84373509,-1.039335535,-8.314684282,-4.157342141,0,-1.039335535,0,0,-1.039335535,10.4333343
CO,7,1,10.14590757,10.43338,1,-5.7,2014,0,-0.467307232,12,1,17.9598954,0.61459629,6.412316639,0.61459629,-3.503198853,7.375155479,0,0.61459629,1,0.61459629,0.61459629,10.43338
OH,14,0,10.4959038,10.46,0,-8.6,2018,0,-0.250033795,16,1,8.3614865,0,18.14387225,0,-14.91752403,27.75353307,0,1.734595817,1,1.734595817,1.734595817,10.46
OH,14,0,25.20462844,10.46,0,1.1,2016,0,0.42147457,14,0,9.9843994,0,18.47325602,0,1.942694228,24.72519926,0,0,0,0,1.766085662,10.46
VA,5,0,25.00817292,10.46667,0,5.7,2014,0,0.003092076,12,1,6.0683761,0,-18.96841238,0,-10.32992829,-21.74721746,0,-1.812268122,0,0,-1.812268122,10.46667
MD,6,1,15.87147148,10.47,1,-1.1,2016,0,-0.411698897,14,0,16.2291169,2.069258635,21.66513791,2.069258635,-2.276184499,28.96962089,0,0,1,2.069258635,2.069258635,10.47
FL,2,0,-1.134598447,10.49992,0,5.7,2014,0,-4.564310248,12,1,5.7287279,0,-22.59494923,0,-12.26592303,-25.82299586,0,-2.151916322,0,0,-2.151916322,10.49992
PA,11,1,13.17498443,10.5,1,-4.8,2002,0,-0.291415614,0,1,21.2461696,1.864952283,19.58199898,1.864952283,-8.95177096,0,0,1.864952283,0,0,1.864952283,10.5
WA,1,1,14.33469571,10.5,1,-4.8,2002,0,-0.29036182,0,1,17.3292559,-2.051961417,-21.54559487,-2.051961417,9.8494148,0,0,-2.051961417,0,0,-2.051961417,10.5
WV,2,0,20.08602361,10.5,0,4.8,2002,1,0.083448982,0,1,10.964467,0,15.82477928,0,7.234184812,0,1.507121836,1.507121836,1,1.507121836,1.507121836,10.5
MN,6,0,22.27856825,10.5,0,4.8,2002,0,-0.150401524,0,1,12.993763,0,37.13238728,0,16.97480561,0,0,3.536417836,1,3.536417836,3.536417836,10.5
FL,25,0,29.29495585,10.5,0,4.8,2002,0,0.6234383,0,1,8.1196581,0,-14.04571417,0,-6.420897908,0,0,-1.337687064,1,-1.337687064,-1.337687064,10.5
CA,20,1,29.42222817,10.5,1,-4.8,2002,0,0.414744983,0,1,24.2456897,4.864472383,51.07696003,4.864472383,-23.34946744,0,0,4.864472383,0,0,4.864472383,10.5
NJ,3,0,31.1011442,-10.5,0,4.8,2002,0,2.099718361,0,1,10.3950104,0,-9.845484975,0,4.500793132,0,0,0.937665236,1,0.937665236,0.937665236,10.5
MI,4,0,38.03763502,10.5,0,4.8,2002,0,1.873232625,0,1,7.3694985,0,-21.92238997,0,-10.02166399,0,0,-2.087846664,1,-2.087846664,-2.087846664,10.5
NY,29,0,38.07491109,10.5,0,4.8,2002,0,1.028267392,0,1,13.4615385,0,42.04403003,0,19.22012801,0,0,4.004193336,1,4.004193336,4.004193336,10.5
IL,12,1,38.49068519,10.5,1,-4.8,2002,0,0.706069672,0,1,27.0854789,7.704261583,80.89474663,7.704261583,-36.9804556,0,0,7.704261583,0,0,7.704261583,10.5
NJ,2,0,40.93566905,-10.5,0,4.8,2002,0,1.731740764,0,1,18.2828283,0,-92.66757293,0,42.36231905,0,0,8.825483136,1,8.825483136,8.825483136,10.5
PA,12,1,46.96440826,10.5,1,-4.8,2002,0,1.205881232,0,1,22.886133,3.504915683,36.80161468,3.504915683,-16.82359528,0,0,3.504915683,0,0,3.504915683,10.5
AL,5,1,48.57432713,-10.5,1,-4.8,2002,0,1.543407134,0,1,28.616025,9.234807683,-96.96548068,9.234807683,-44.32707688,0,0,9.234807683,0,0,9.234807683,10.5
OH,10,1,50.25692735,10.5,1,-4.8,2002,0,1.307519342,0,1,23.6252546,4.244037283,44.56239148,4.244037283,-20.37137896,0,0,4.244037283,0,0,4.244037283,10.5
NY,17,1,23.44651102,10.50008,1,1.2,2012,0,-0.09592449,10,0,11.6966581,-4.538875596,-47.65855687,-4.538875596,-5.446650715,-45.38875596,0,0,1,-4.538875596,-4.538875596,10.50008
CA,47,1,13.7076099,10.52,0,-6.8,2010,0,-0.086471061,8,1,5.5774278,-1.36429035,-14.35233448,0,9.277174377,-10.9143228,0,-1.36429035,1,-1.36429035,-1.36429035,10.52
CA,47,1,44.05586484,10.52,0,10.6,2008,0,3.513286045,6,0,4.2069358,-1.47966411,-15.56606644,0,-15.68443957,-8.87798466,0,0,0,0,-1.47966411,10.52
WA,10,1,9.403169286,10.53341,1,-5.7,2014,1,-0.290396708,12,1,14.2735043,-3.07179481,-32.35647417,-3.07179481,17.50923042,-36.86153772,-3.07179481,-3.07179481,1,-3.07179481,-3.07179481,10.53341
NJ,11,0,25.14005442,10.56658,0,5.7,2014,0,0.01169624,12,1,6.795302,0,-11.46835541,0,-6.186450664,-13.02410666,0,-1.085342222,0,0,-1.085342222,10.56658
FL,9,0,11.83475522,10.5666677,0,-8,2006,0,-0.108961893,4,1,12.371134,0,15.11639879,0,-11.44459103,5.722295513,0,1.430573878,1,1.430573878,1.430573878,10.5666677
FL,15,0,12.56976126,10.5666677,0,-8,2006,0,-0.069807865,4,1,8.7809037,0,-22.82037176,0,17.27725137,-8.638625687,0,-2.159656422,1,-2.159656422,-2.159656422,10.5666677
FL,7,0,26.16422189,10.5666677,0,-8,2006,0,1.722210285,4,1,7.5376884,0,-35.95701471,0,27.22297377,-13.61148689,0,-3.402871722,1,-3.402871722,-3.402871722,10.5666677
FL,15,0,30.70581438,10.5666677,0,2.6,2004,0,0.888840211,2,0,9.375,0,-28.32805675,0,-6.970309813,-5.361776779,0,0,1,-2.68088839,-2.68088839,10.5666677
MI,10,0,34.90224502,10.5666677,0,-8,2006,0,2.05010963,4,1,10.5943152,0,-3.658655032,0,2.769959375,-1.384979687,0,-0.346244922,1,-0.346244922,-0.346244922,10.5666677
MI,10,0,39.07909169,10.5666677,0,2.6,2004,1,2.267652982,2,0,9.5993322,0,-25.95761294,0,-6.387046093,-4.913112379,-2.45655619,0,1,-2.45655619,-2.45655619,10.5666677
OH,1,0,26.43338079,10.59994,0,5.7,2014,0,0.216026837,12,1,6.244796,0,-17.339893,0,-9.324334864,-19.63017866,0,-1.635848222,0,0,-1.635848222,10.59994
NJ,7,0,20.48614465,10.59995,0,5.7,2014,0,-0.468392889,12,1,9.8169717,0,20.52497445,0,11.03706663,23.23592974,0,1.936327478,0,0,1.936327478,10.59995
NY,24,0,-9.330394938,-10.60014,0,-1.2,2012,1,-0.586371059,10,0,14.1033823,0,22.62196046,0,2.560942832,-21.34119027,-2.134119027,0,0,0,-2.134119027,10.60014
TX,15,1,10.74691741,10.60014,1,-5.7,2014,0,-0.478189048,12,1,16.5427509,-0.80254821,-8.507123384,-0.80254821,4.574524797,-9.630578521,0,-0.80254821,1,-0.80254821,-0.80254821,10.60014
WA,1,1,10.83005627,10.61,1,-1.1,2016,0,-0.917298297,14,0,12.88855193,-1.271306335,-13.48856021,-1.271306335,1.398436968,-17.79828869,0,0,1,-1.271306335,-1.271306335,10.61
WA,1,1,18.53532606,10.61,1,8.6,2018,0,-0.838631597,16,1,14.9377593,-0.708553086,-7.517748245,-0.708553086,-6.093556542,-11.33684938,0,-0.708553086,0,0,-0.708553086,10.61
CA,20,1,3.409954832,10.62,0,-6.8,2010,0,-1.302140545,8,1,8.3333333,1.39161515,14.7789529,0,-9.462983023,11.1329212,0,1.39161515,1,1.39161515,1.39161515,10.62
WA,9,1,9.704158799,10.62,0,-6.8,2010,0,-0.762564836,8,1,5.9758423,-0.96587585,-10.25760152,0,6.567955777,-7.727006796,0,-0.96587585,1,-0.96587585,-0.96587585,10.62
WA,9,1,30.89187935,10.62,0,10.6,2008,0,0.296395941,6,0,5.2124646,-0.47413531,-5.035316992,0,-5.025834285,-2.84481186,0,0,0,0,-0.47413531,10.62
CA,20,1,48.66910125,10.62,0,10.6,2008,0,3.346675791,6,0,5.7735426,0.08694269,0.923331368,0,0.921592515,0.52165614,0,0,0,0,0.08694269,10.62
RI,2,1,27.2117552,10.66,1,8.6,2018,0,-0.267110072,16,1,14.5500421,-1.096270286,-11.68624125,-1.096270286,-9.427924462,-17.54032458,0,-1.096270286,0,0,-1.096270286,10.66
RI,2,1,27.40892349,10.66,1,-1.1,2016,0,0.352831542,14,0,13.3792049,-0.780653365,-8.32176487,-0.780653365,0.858718701,-10.92914711,0,0,1,-0.780653365,-0.780653365,10.66
NY,29,0,-5.00784255,10.68,1,-10.6,2008,0,-0.898344031,6,0,21.6775599,0,69.96248996,6.55079494,-69.43842636,39.30476964,0,0,1,6.55079494,6.55079494,10.68
NY,29,0,3.363391944,10.68,1,6.8,2010,1,-0.816257785,8,1,25.8823529,0,93.11090976,8.718249978,59.28409985,69.74599982,8.718249978,8.718249978,0,0,8.718249978,10.68
OH,15,0,23.11687689,10.69988,0,-1.2,2012,1,0.548024109,10,0,16.4325843,0,2.087364404,0,-0.234099568,1.950829732,0.195082973,0,0,0,0.195082973,10.69988
FL,2,0,5.460298815,10.6999,0,-1.2,2012,1,-0.52967516,10,0,16.3329161,0,1.020928532,0,-0.114497728,0.954147732,0.095414773,0,0,0,0.095414773,10.6999
NJ,11,0,18.8279185,10.6999,0,-1.2,2012,0,-0.02100111,10,0,16.442953,0,2.198312358,0,-0.246542008,2.054516732,0,0,0,0,0.205451673,10.6999
MI,5,1,23.6012778,10.7,1,8.6,2018,0,-0.553557866,16,1,13.5946622,-2.051650186,-21.95265699,-2.051650186,-17.6441916,-32.82640298,0,-2.051650186,0,0,-2.051650186,10.7
MI,5,1,26.05053071,10.7,1,-1.1,2016,0,0.290123803,14,0,11.4906832,-2.669175065,-28.56017319,-2.669175065,2.936092571,-37.36845091,0,0,1,-2.669175065,-2.669175065,10.7
TX,15,1,24.02820109,10.73346,1,1.2,2012,0,-0.042363591,10,0,16.6780588,0.442525104,4.749825503,0.442525104,0.531030125,4.42525104,0,0,1,0.442525104,0.442525104,10.73346
OH,15,0,32.04741523,10.76654,0,5.7,2014,0,0.792189495,12,1,8.6398631,0,8.174160421,0,4.327547606,9.110626539,0,0.759218878,0,0,0.759218878,10.76654
HI,1,1,28.99192383,10.7666643,1,-2.6,2004,0,0.618043586,2,0,12.1805792,-0.337351925,-3.632154933,-0.337351925,0.877115006,-0.674703851,0,0,0,0,-0.337351925,10.7666643
HI,1,1,38.70781478,10.7666643,1,8,2006,0,0.559478369,4,1,14.39523,0.962006565,10.35760174,0.962006565,7.696052518,3.848026259,0,0.962006565,0,0,0.962006565,10.7666643
NY,27,1,45.47132319,10.7666663,1,8,2006,1,1.597138065,4,1,12.4467178,-0.986505635,-10.62137698,-0.986505635,-7.892045082,-3.946022541,-0.986505635,-0.986505635,0,0,-0.986505635,10.7666663
IL,14,0,30.82752104,10.76698,0,5.7,2014,0,0.927212053,12,1,6.0657119,0,-19.54134001,0,-10.34511423,-21.77918786,0,-1.814932322,0,0,-1.814932322,10.76698
NM,2,1,-10.80636895,-10.78,0,-6.8,2010,1,-0.386586616,8,1,12.319296,5.37757785,-57.97028923,0,-36.56752938,43.0206228,5.37757785,5.37757785,1,5.37757785,5.37757785,10.78
CO,3,1,-4.344590483,-10.78,0,-6.8,2010,0,-0.555512443,8,1,6.0529634,-0.88875475,9.5807762,0,6.043532297,-7.110037996,0,-0.88875475,1,-0.88875475,-0.88875475,10.78
CO,3,1,23.22503081,-10.78,0,10.6,2008,0,1.822282064,6,0,5.0054407,-0.68115921,7.342896283,0,-7.220287625,-4.08695526,0,0,0,0,-0.68115921,10.78
IL,18,0,43.32504408,10.78,1,6.8,2010,1,1.063054183,8,1,17.6507937,0,5.246526584,0.486690778,3.309497288,3.893526222,0.486690778,0.486690778,0,0,0.486690778,10.78
GA,2,1,19.29868962,10.79,1,8.6,2018,0,-0.638996339,16,1,18.6106346,2.964322214,31.98503669,2.964322214,25.49317104,47.42915542,0,2.964322214,0,0,2.964322214,10.79
GA,2,1,22.45969687,10.79,1,-1.1,2016,0,-0.015373524,14,0,20.8943716,6.734513335,72.66539889,6.734513335,-7.407964669,94.28318669,0,0,1,6.734513335,6.734513335,10.79
MI,3,0,8.448800581,10.80004,0,-1.2,2012,1,-0.182984394,10,0,31.3358302,0,163.0625558,0,-18.11799465,150.9832887,15.09832887,0,0,0,15.09832887,10.80004
NY,17,1,14.17153803,10.80005,1,-5.7,2014,0,-0.336965553,12,1,13.7353434,-3.60995571,-38.98770217,-3.60995571,20.57674755,-43.31946852,0,-3.60995571,1,-3.60995571,-3.60995571,10.80005
CT,4,0,-0.806733684,-10.82,1,-10.6,2008,0,0.001478657,6,0,28.1690141,0,-141.1171357,13.04224914,-138.2478409,78.25349484,0,0,1,13.04224914,13.04224914,10.82
CT,4,1,4.009365613,10.82,0,-6.8,2010,1,-0.592120848,8,1,9.0056285,2.06391035,22.33150999,0,-14.03459038,16.5112828,2.06391035,2.06391035,1,2.06391035,2.06391035,10.82
NE,2,0,1.591394262,10.83336,0,-1.2,2012,0,-1.039009375,10,0,17.0132325,0,8.403775063,0,-0.930877408,7.757311732,0,0,0,0,0.775731173,10.83336
CA,3,0,5.557466104,10.88,1,-10.6,2008,0,-0.733739094,6,0,12.3355263,0,-30.36867662,-2.79123866,29.5871298,-16.74743196,0,0,1,-2.79123866,-2.79123866,10.88
CA,3,0,6.887507731,10.88,1,6.8,2010,0,-1.479262826,8,1,15.4176904,0,-19.00096824,-1.746412522,-11.87560515,-13.97130018,0,-1.746412522,0,0,-1.746412522,10.88
MN,7,1,17.60453262,-10.88,0,-6.8,2010,0,1.789608609,8,1,10.4256632,3.48394505,-37.90532215,0,-23.69082634,27.8715604,0,3.48394505,1,3.48394505,3.48394505,10.88
FL,13,0,18.04775052,10.88,1,-10.6,2008,1,0.466797439,6,0,18.2113821,0,33.56063448,3.08461714,-32.69694168,18.50770284,3.08461714,0,1,3.08461714,3.08461714,10.88
FL,13,0,37.72018551,10.88,1,6.8,2010,0,0.420054829,8,1,19.1066998,0,21.13545403,1.942596878,13.20965877,15.54077502,0,1.942596878,0,0,1.942596878,10.88
MN,7,1,44.52936316,-10.88,0,10.6,2008,0,3.395819013,6,0,8.9807163,3.29411639,-35.83998632,0,34.91763373,19.76469834,0,0,0,0,3.29411639,10.88
OH,1,0,20.13548136,10.89991,0,-1.2,2012,1,0.397068386,10,0,14.8125,0,-15.53238621,0,1.710001592,-14.25001327,-1.425001327,0,0,0,-1.425001327,10.89991
NJ,7,0,17.11761548,10.89992,0,-1.2,2012,0,-0.12177004,10,0,18.051218,0,19.76936664,0,-2.176460008,18.13716673,0,0,0,0,1.813716673,10.89992
VA,10,0,16.35770982,10.8999977,0,-8,2006,0,0.256016386,4,1,11.4740369,0,5.814895655,0,-4.267814225,2.133907113,0,0.533476778,1,0.533476778,0.533476778,10.8999977
CO,3,1,25.03930917,-10.8999977,1,8,2006,1,0.823282646,4,1,18.0743243,4.641100865,-50.58798875,4.641100865,37.12880692,18.56440346,4.641100865,4.641100865,0,0,4.641100865,10.8999977
VA,10,0,27.65478575,10.8999977,0,2.6,2004,0,0.411733528,2,0,12.2516556,0,2.133862142,0,0.508994747,0.391534421,0,0,1,0.19576721,0.19576721,10.8999977
CA,24,0,24.05777574,10.8999997,0,-8,2006,0,1.493304434,4,1,7.1235347,0,-41.60557595,0,30.53620337,-15.26810169,0,-3.817025422,1,-3.817025422,-3.817025422,10.8999997
CA,24,0,28.92734318,10.8999997,0,2.6,2004,0,0.635610507,2,0,9.9384345,0,-23.08024676,0,-5.505380113,-4.234907779,0,0,1,-2.11745389,-2.11745389,10.8999997
WI,6,0,36.9137207,10.8999997,0,2.6,2004,0,0.852564266,2,0,16.7768595,0,51.45858369,0,12.27452489,9.441942221,0,0,1,4.72097111,4.72097111,10.8999997
MI,9,1,27.89253993,10.90005,1,1.2,2012,0,0.264602891,10,0,11.4856429,-4.749890796,-51.77404717,-4.749890796,-5.699868955,-47.49890796,0,0,1,-4.749890796,-4.749890796,10.90005
IA,4,0,23.33900513,10.96677,0,5.7,2014,0,-0.319410744,12,1,6.2822719,0,-17.52898163,0,-9.110722234,-19.18046786,0,-1.598372322,0,0,-1.598372322,10.96677
CA,25,0,15.4559857,10.98,1,-10.6,2008,0,0.071154573,6,0,10.9090909,0,-46.31006118,-4.21767406,44.70734504,-25.30604436,0,0,1,-4.21767406,-4.21767406,10.98
CA,25,0,23.6651754,10.98,1,6.8,2010,0,-0.383894919,8,1,15.8907511,0,-13.98140301,-1.273351822,-8.658792392,-10.18681458,0,-1.273351822,0,0,-1.273351822,10.98
WI,6,0,24.33362521,11.03335,0,-1.2,2012,0,0.252791749,10,0,19.4740138,0,35.7095749,0,-3.883814968,32.36512473,0,0,0,0,3.236512473,11.03335
NC,13,0,5.996172062,11.06,0,-8.6,2018,1,-0.325994323,16,1,6,0,-6.933410955,0,5.391259874,-10.03025093,-0.626890683,-0.626890683,1,-0.626890683,-0.626890683,11.06
FL,2,1,-12.24659839,-11.08,0,-6.8,2010,0,-1.442224922,8,1,7.6623377,0.72061955,-7.984464619,0,-4.900212943,5.764956404,0,0.72061955,1,0.72061955,0.72061955,11.08
CA,46,0,9.438896231,11.08,1,-10.6,2008,0,-0.401484401,6,0,13.2311187,0,-21.00376056,-1.89564626,20.09385036,-11.37387756,0,0,1,-1.89564626,-1.89564626,11.08
FL,25,0,20.90676314,11.08,0,-8.6,2018,0,1.085493128,16,1,7.2580645,0,6.993405892,0,-5.428094826,10.09878107,0,0.631173817,1,0.631173817,0.631173817,11.08
FL,2,1,23.80361164,-11.08,0,10.6,2008,0,1.489477114,6,0,6.6557556,0.96915569,-10.73824505,0,10.27305031,5.81493414,0,0,0,0,0.96915569,11.08
CA,46,0,24.41565606,11.08,1,6.8,2010,0,-0.306732202,8,1,17.6738142,0,5.647600957,0.509711278,3.466036688,4.077690222,0,0.509711278,0,0,0.509711278,11.08
FL,25,0,24.72042331,11.08,0,1.1,2016,0,0.356368269,14,0,9.2105263,0,10.99371518,0,1.091433818,13.89097586,0,0,0,0,0.992212562,11.08
NC,4,1,28.21769044,11.1000023,1,-2.6,2004,0,0.551145566,2,0,11.8234804,-0.694450725,-7.70840465,-0.694450725,1.805571886,-1.388901451,0,0,0,0,-0.694450725,11.1000023
NC,4,1,29.97922823,11.1000023,1,8,2006,0,-0.083922714,4,1,10.8695652,-2.563658235,-28.45661231,-2.563658235,-20.50926588,-10.25463294,0,-2.563658235,0,0,-2.563658235,11.1000023
IL,10,0,5.117799339,-11.12,1,-10.6,2008,0,0.233003233,6,0,26.5227021,0,-126.722821,11.39593714,-120.7969337,68.37562284,0,0,1,11.39593714,11.39593714,11.12
NJ,12,1,7.146988755,11.12,0,-6.8,2010,0,-1.512733169,8,1,4.9382716,-2.00344655,-22.27832563,0,13.62343654,-16.0275724,0,-2.00344655,1,-2.00344655,-2.00344655,11.12
NJ,12,1,27.80141659,11.12,0,10.6,2008,0,-0.356464114,6,0,5.334785,-0.35181491,-3.912181799,0,-3.729238045,-2.11088946,0,0,0,0,-0.35181491,11.12
VA,5,0,12.58075729,11.13327,0,-1.2,2012,1,-0.126747918,10,0,14.5120406,0,-19.21002015,0,2.070552872,-17.25460727,-1.725460727,0,0,0,-1.725460727,11.13327
IL,16,0,23.62814105,11.13338,0,-1.2,2012,0,0.253123929,10,0,16.3798598,0,1.584930979,0,-0.170830168,1.423584732,0,0,0,0,0.142358473,11.13338
NM,2,0,25.47144661,11.16,0,1.1,2016,0,0.464530211,14,0,8.56,0,3.81321868,0,0.375854888,4.783607663,0,0,0,0,0.341686262,11.16
MA,3,1,30.66058709,11.16671,1,1.2,2012,0,0.43882902,10,0,12.8005198,-3.435013896,-38.35780402,-3.435013896,-4.122016675,-34.35013896,0,0,1,-3.435013896,-3.435013896,11.16671
VA,5,1,-3.824070651,-11.18,0,-6.8,2010,1,0.1898834,8,1,13.1909548,6.24923665,-69.86646575,0,-42.49480922,49.9938932,6.24923665,6.24923665,1,6.24923665,6.24923665,11.18
VA,5,0,-0.229282569,11.18,1,-10.6,2008,0,-1.033725422,6,0,14.5604396,0,-6.331517526,-0.56632536,6.003048817,-3.397952161,0,0,1,-0.56632536,-0.56632536,11.18
MI,9,1,24.30578011,11.20002,1,-5.7,2014,0,0.386741175,12,1,13.5,-3.84529911,-43.06742694,-3.84529911,21.91820493,-46.14358932,0,-3.84529911,1,-3.84529911,-3.84529911,11.20002
IL,6,0,18.44270212,11.20009,0,-1.2,2012,0,-0.082347666,10,0,13.1979695,0,-34.04303002,0,3.647438192,-30.39531827,0,0,0,0,-3.039531827,11.20009
NY,23,0,5.744381672,11.22,0,-8.6,2018,0,-0.75362869,16,1,9.7972973,0,35.57196224,0,-27.26549691,50.72650587,0,3.170406617,1,3.170406617,3.170406617,11.22
NY,23,0,10.25125085,11.22,0,1.1,2016,0,-1.167173127,14,0,9.6699923,0,16.28783346,0,1.596846418,20.32349986,0,0,0,0,1.451678562,11.22
IL,8,0,-3.399126457,11.2333317,0,2.6,2004,0,-2.476793492,2,0,10.5971405,0,-16.38659891,0,-3.792744513,-2.917495779,0,0,1,-1.45874789,-1.45874789,11.2333317
IL,8,1,6.889538371,-11.2333317,1,8,2006,1,-0.148880307,4,1,20.3657523,6.932528865,-77.87539626,6.932528865,55.46023092,27.73011546,6.932528865,6.932528865,0,0,6.932528865,11.2333317
MN,7,1,32.22808084,-11.2333317,1,-2.6,2004,0,0.962357522,2,0,27.4688797,14.95094857,-167.9489646,14.95094857,-38.87246629,29.90189715,0,0,0,0,14.95094857,11.2333317
MN,7,1,40.67241071,-11.2333317,1,8,2006,0,0.945641993,4,1,27.1656854,13.73246196,-154.2613003,13.73246196,109.8596957,54.92984786,0,13.73246196,0,0,13.73246196,11.2333317
NY,29,0,-1.488144663,11.2333337,0,-8,2006,1,-1.044036369,4,1,9.6586178,0,-14.40048589,0,10.25553857,-5.127769287,-1.281942322,-1.281942322,1,-1.281942322,-1.281942322,11.2333337
VA,4,0,28.98345388,11.2333337,0,2.6,2004,0,0.547560308,2,0,11.2054329,0,-9.553450312,0,-2.211184273,-1.700910979,0,0,1,-0.85045549,-0.85045549,11.2333337
WV,3,1,12.07729469,-11.28,0,-6.8,2010,0,2.123041561,8,1,6.3190184,-0.62269975,7.024053175,0,4.234358297,-4.981597996,0,-0.62269975,1,-0.62269975,-0.62269975,11.28
FL,9,0,25.9043338,11.28,1,-10.6,2008,1,0.968549711,6,0,16.5945946,0,16.55711834,1.46782964,-15.55899418,8.806977839,1.46782964,0,1,1.46782964,1.46782964,11.28
WV,3,1,33.83852812,-11.28,0,10.6,2008,0,3.543664819,6,0,5.6695464,-0.01705351,0.192363592,0,-0.180767205,-0.10232106,0,0,0,0,-0.01705351,11.28
FL,9,0,42.86651899,11.28,1,6.8,2010,0,0.771815111,8,1,16.6973603,0,-5.26485678,-0.466742622,-3.173849832,-3.733940978,0,-0.466742622,0,0,-0.466742622,11.28
NM,2,0,18.18859056,11.29994,0,-1.2,2012,1,0.220107595,10,0,16.5816327,0,3.88866387,0,-0.412957648,3.441313732,0.344131373,0,0,0,0.344131373,11.29994
